id,body
1214653870326059010,RT @LaunchpadTO: Take your music career to the next level. The @RBC Launchpad Music Entrepreneurship Program is accepting applications unti…
1214653495565070337,"@Marinasarr @CJusticeTO @Bubbafett33 @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Also, #UNDRIP has been passed in BC"
1214653095575080960,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214652931468738561,Take your music career to the next level. The @RBC Launchpad Music Entrepreneurship Program is accepting applicatio… https://t.co/d0yP6yApoK
1214651858813276160,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214651444231454720,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214650481529819136,"New term, new opportunities on #TrentUConnect! Networking is a great way to set yourself up for continued success.… https://t.co/qAOVbyI77Z"
1214650478631378944,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214650233747132419,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214649547378397184,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214649524754558978,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214647342109822976,@CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The elected band leaders all support this project. Don’t… https://t.co/ln2JRIKpIy
1214646991948566531,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214645754318352384,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214645153647992832,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214645077848444934,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214645003080753152,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214643477184688128,@theurbangeog @UnistotenCamp @TD_Canada @RBC Never thought I'd be hopeful they'd follow the lead of Goldman-Sachs o… https://t.co/TbE6h3fB87
1214643105279950851,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214642990984990720,@CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC All 20 democratically-elected First Nation band councils… https://t.co/fxN12QildU
1214642910508904448,@markyeg @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC For what?
1214641491106250755,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214641426127917056,@CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC AIMco = also corp managing Alberta teachers' pension fun… https://t.co/EBXnQs65mB
1214641305827119106,"#2020Goals ✨ Courtesy of Stephanie Aoun, Head of Marketing at @RBC during the @joinmovethedial summit. #MoveTheDial https://t.co/7lkiuuSp23"
1214641094534807552,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214640842201165824,What is the point of purchasing travel cancellation insurance if you can't cancel your flight when civil unrest bre… https://t.co/H0EBB9Xl5w
1214638631375310850,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214637268369063936,"RT @theurbangeog: In solidarity with @UnistotenCamp from Toronto's financial district, headquarters of @TD_Canada / @RBC -- financiers of t…"
1214637048474324993,"RT @StackhouseJohn: Good insights from @carmichaelkevin on our ticking time bomb, aka demographics. You can read more on “super-aging” and…"
1214636922611650560,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214636385983979524,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214636118785830912,"RT @eleconomistany: #WallStreet corrige desde máximos: la renovada tensión entre #EEUU e Irán sirve de ""excusa"" para recoger beneficios. @B…"
1214635170130808838,@RBC I agree! https://t.co/lb3jHlXyh4
1214634894787137536,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214634778013655041,"@RBC When will Fergus, Ontario get the new touch screen ATM’s in our local branch? Having the option of different b… https://t.co/tTzUjRTPWL"
1214634082488999936,Tap into @RBC's 200 dedicated Franchise Specialists across Canada to access in-depth industry knowledge and support… https://t.co/zGHctww9fl
1214633427959463939,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The choice facing RBC &amp; its CEO, David McKay, is clear: either you extend yo…"
1214633021724184576,@theurbangeog @UnistotenCamp @TD_Canada @RBC my daughter is holding up one of the banners!!! LOVE THIS
1214632820431151104,@CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC yes!!!✊🏾
1214632720271368198,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214632674033188866,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214632532651712513,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214632517505912832,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214632351738630145,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214631197071986688,@RBC the worst customer service I’ve experienced as a 15 years persona and business client. I wish this was the fir… https://t.co/znRYXdM2Ai
1214629260608122883,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214628113243680769,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214628092016287750,"RT @theurbangeog: In solidarity with @UnistotenCamp from Toronto's financial district, headquarters of @TD_Canada / @RBC -- financiers of t…"
1214628045950205953,"@CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Careful now, you’re in Ontario. The last PC guv shot and… https://t.co/AFYOeW5T8h"
1214628031756689413,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214627124788813824,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214626720982216704,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Young people from CJTO &amp; Rising Tide TO took over the offices the RBC, AIMco…"
1214626514467246080,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214625622405849090,"@TheEconomist @Trade_Talks @EconSocietyRU
@RUEconomics @neruec @RUFinancial @easyfinanceru @finance_blog… https://t.co/g9RwgxBupy"
1214625604169084929,"RT @amandawilson817: Excited to host this impressive group of clean energy tech companies next week, joined by our partners @btenergy &amp; @bd…"
1214624514937671680,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214624290617737216,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214622485481754625,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The choice facing RBC &amp; its CEO, David McKay, is clear: either you extend yo…"
1214622462564016128,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214622273597927424,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214617486508707841,@CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Hope they get arrested.
1214616539933990914,"@CJusticeTO @Marinasarr @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Fundamentally, you need to figure out who ha… https://t.co/UBvmPPCc0E"
1214616290360471553,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214616071488978944,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214615922700369920,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214615730097774592,@Marinasarr @Bubbafett33 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC 5 people have total say and not… https://t.co/ie7Y6oKWeb
1214614428370423808,"Small Business Talk With Lori Darlington 
 https://t.co/43Yg9H3sSc

@RBC @rbcinsurance #business #canadiansme #canada"
1214613941978062849,Here is an analysis from @RBC of what the next decade could look like. #2020 #LorenzTeam #YourHomeTeam https://t.co/tYYrIpLyhT
1214612827018797061,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214611865986158592,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214611703322812417,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214611599736090624,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Young people from CJTO &amp; Rising Tide TO took over the offices the RBC, AIMco…"
1214611532572700673,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214611524414775297,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214611149058129920,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214611092409921537,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214610551193645056,@pgaofcanada @YoungerGolf @SCOREGolf @RBC @LincolnMotorCA Congratulations
1214609147313811456,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214609141907542017,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214609073779421184,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214609042162798593,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214608837770133506,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214608239398010881,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214608143537377280,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214607770617597956,"RT @EnviroDevlopmt: The Canadian firms that support the Expert Panel on #SustainableFinance recommendations are:
@addenda_FR 
@AvivaCanada…"
1214607726367662082,"RT @agotoronto: #AGOAllHours is back Jan. 25. Curated by 
@OCAD's Criticism &amp; Curatorial Practice (MFA) students, get ready for a cozy camp…"
1214607433705934849,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214606811585605632,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214606693935591427,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214606673328902150,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214606589581316097,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214606515224506369,"The Canadian firms that support the Expert Panel on #SustainableFinance recommendations are:
@addenda_FR… https://t.co/lFvciAoh0g"
1214606407401689089,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214606376535650304,@CJusticeTO @Bubbafett33 @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC ...and the State’s been beaten in their own… https://t.co/VKIsBq5GnB
1214606064592785409,"RT @agotoronto: #AGOAllHours is back Jan. 25. Curated by 
@OCAD's Criticism &amp; Curatorial Practice (MFA) students, get ready for a cozy camp…"
1214605694525198342,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214605688506388481,"RT @agotoronto: #AGOAllHours is back Jan. 25. Curated by 
@OCAD's Criticism &amp; Curatorial Practice (MFA) students, get ready for a cozy camp…"
1214605293201563655,@Marinasarr @Bubbafett33 @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC This^. And the difference is that the Queen… https://t.co/ueN1NVA114
1214605053849411590,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214604935960154114,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214604930641801216,"In solidarity with @UnistotenCamp from Toronto's financial district, headquarters of @TD_Canada / @RBC -- financier… https://t.co/wSneswbE7w"
1214604749477040128,@Bubbafett33 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Just to help you out. Elected leaders have… https://t.co/3OEgN5srt3
1214604430672310273,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214604317665251330,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214604203751952384,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214604135485648896,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214603785382707200,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214603541492490240,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214603352492912640,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214603185911820289,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214602947319009282,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214602683929088000,@CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC I’m sure they are scared shitless of you.
1214602637565448192,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The choice facing RBC &amp; its CEO, David McKay, is clear: either you extend yo…"
1214602628698648577,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214602583551164416,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC RBC, headquartered here, serves as the exclusive financial advisor to the CG…"
1214602563494039552,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Young people from CJTO &amp; Rising Tide TO took over the offices the RBC, AIMco…"
1214602512646516742,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214602347076128768,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214602007635546114,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214601594593054720,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214601403789905920,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214601308478590977,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214601170376744960,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214600890939633665,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214600695992729606,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214600156542382080,RT @FLAGALine: Throwback to an epic night with our friends in Hamilton at the @RBC Music Concert Series 🔥🔥#RBCxMusic https://t.co/h85XT9LLbh
1214599977416220674,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214599798420062216,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214599502868316160,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214599411134877697,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214599363319619584,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The choice facing RBC &amp; its CEO, David McKay, is clear: either you extend yo…"
1214599217223782400,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214599173724463104,@CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Except all the elected leaders approve of the project. I… https://t.co/5we0tGcc6x
1214599140862238720,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC RBC, headquartered here, serves as the exclusive financial advisor to the CG…"
1214599122679812097,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214599122088595461,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214599077826093063,Spaces are still available for our first #TONAIOP Breakfast Event of 2020. Topic: 2020 Economic Outlook w/ guest sp… https://t.co/VFeMpEXE0k
1214599064542515200,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC RBC, headquartered here, serves as the exclusive financial advisor to the CG…"
1214598607166423041,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214598473607270401,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214598465944268802,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214598280342069249,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214598177686470656,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214598133188984833,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214598015270313985,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214597794671071232,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214597653553696773,"@BMO How long is your average telephone wait time, guys? @ScotiabankHelps @CIBC @td_canada @RBC"
1214597608347459588,@CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC thank you very much for leadership!
1214597320756600832,".@RBC is proud to be the Official Financial Sponsor of the Winnipeg Renovation Show, January 10-12 at RBC Conventio… https://t.co/cfAJjNssIi"
1214596853599068160,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214596763606278145,"RT @writerstrust: It's 2020 &amp; we're seeing double! This year, two prizes will be given for the @RBC #BronwenWallace Award for #EmergingWrit…"
1214596579073708033,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214596344125575169,"#AGOAllHours is back Jan. 25. Curated by 
@OCAD's Criticism &amp; Curatorial Practice (MFA) students, get ready for a c… https://t.co/0MwDpShKLI"
1214596230128402433,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214596108506275841,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214596036330754048,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The choice facing RBC &amp; its CEO, David McKay, is clear: either you extend yo…"
1214595978562547714,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214595975970541568,RT @springmagca: @RBC stop investing in genocide. Indigenous sovereignty is #climatejustice. Toronto Solidarity with #unistoten. #wetsuwete…
1214595911743090688,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214595664732139523,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Young people from CJTO &amp; Rising Tide TO took over the offices the RBC, AIMco…"
1214595393893257216,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214595243649064966,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214594894083346433,"@RBC the online banking sign-in page has a ""service notice"" section but it does not mention the wire transfer servi… https://t.co/og7gkdHYeG"
1214594779222364165,@RBC stop investing in genocide. Indigenous sovereignty is #climatejustice. Toronto Solidarity with #unistoten.… https://t.co/kZ0WFSzeX2
1214594578109648896,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The choice facing RBC &amp; its CEO, David McKay, is clear: either you extend yo…"
1214594558471917571,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214593854298558464,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214593774887882752,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The choice facing RBC &amp; its CEO, David McKay, is clear: either you extend yo…"
1214593765463281666,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC RBC, headquartered here, serves as the exclusive financial advisor to the CG…"
1214593743652839425,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Young people from CJTO &amp; Rising Tide TO took over the offices the RBC, AIMco…"
1214593717656530949,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214593633208426499,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214593472226832384,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214593410352504832,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214593269511938049,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214593096798949376,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214592265366228992,Gearing up for @KitchenerToday on @570NEWS from 12 to 3.  An aging population and a changing climate will define th… https://t.co/tUiSBiz2rL
1214592252804132864,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214591562627334144,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214591456494673921,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214591316178460672,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214591122942640128,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The choice facing RBC &amp; its CEO, David McKay, is clear: either you extend yo…"
1214591030139523074,"@jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The choice facing RBC &amp; its CEO, David McKay, is clear: either you e… https://t.co/aFF65Rl364"
1214590974191685632,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214590876527288320,PSA for @RBC #InfinitePrivilege @Visa card holders.  Read your insurance certificate!!! What you'd expect to be cov… https://t.co/O0hl8jOtMP
1214590680158416897,"RT @CJusticeTO: @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Young people from CJTO &amp; Rising Tide TO took over the offices the RBC, AIMco…"
1214590648508198912,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214590640203476997,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214590597056610305,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214590501699145728,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214590497240633344,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
1214590410703736832,"RT @CJusticeTO: BREAKING: In case you missed it, 29 youth just occupied the offices of the prime financiers of the $6.6 billion Coastal Gas…"
